幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.52000,31.87000,31.85500,31.81000,31.74700,31.69300,31.63200,31.56900,31.50600,本行賣出,32.19000,31.97000,31.95900,31.92000,31.86200,31.81500,31.76100,31.70500,31.65000,
HKD,本行買入,3.91300,4.03900,4.03700,4.03400,4.03100,4.02700,4.02100,4.01500,4.00900,本行賣出,4.11700,4.09900,4.09800,4.09700,4.09400,4.09100,4.08600,4.08200,4.07800,
GBP,本行買入,41.39000,42.40000,42.36600,42.29800,42.22000,42.14500,42.06200,41.97900,41.89600,本行賣出,43.51000,42.80000,42.77800,42.73400,42.66200,42.59100,42.52000,42.44800,42.37700,
AUD,本行買入,21.61000,21.90000,21.87800,21.83500,21.78200,21.73200,21.67800,21.62300,21.57000,本行賣出,22.39000,22.10000,22.08400,22.05300,22.00400,21.95600,21.90700,21.85900,21.81100,
CAD,本行買入,21.99000,22.39000,22.38300,22.37000,22.35700,22.34700,22.33500,22.32300,22.31100,本行賣出,22.90000,22.59000,22.58900,22.58700,22.57700,22.56900,22.56400,22.55800,22.55300,
SGD,本行買入,24.10000,24.59000,24.58800,24.58300,24.58900,24.59700,24.60500,24.61300,24.62100,本行賣出,25.01000,24.77000,24.77700,24.79000,24.80000,24.81100,24.82500,24.84000,24.85400,
CHF,本行買入,38.77000,39.45000,39.46400,39.49200,39.54800,39.60800,39.67000,39.73200,39.79500,本行賣出,39.97000,39.70000,39.72700,39.78000,39.84200,39.90600,39.97800,40.05100,40.12500,
JPY,本行買入,0.18850,0.19580,0.19580,0.19580,0.19590,0.19600,0.19620,0.19630,0.19640,本行賣出,0.20130,0.19980,0.19990,0.20000,0.20020,0.20030,0.20050,0.20070,0.20090,
ZAR,本行買入,0.00000,1.90700,1.90400,1.89700,1.88900,1.88100,1.87200,1.86400,1.85600,本行賣出,0.00000,1.98700,1.98400,1.97900,1.97100,1.96400,1.95600,1.94800,1.94000,
SEK,本行買入,0.00000,3.24000,3.23900,3.23800,3.23700,3.23700,3.23600,3.23500,3.23500,本行賣出,0.00000,3.34000,3.34000,3.34100,3.34100,3.34000,3.34100,3.34100,3.34200,
NZD,本行買入,17.66000,18.04000,18.03000,18.01100,17.99700,17.98100,17.96200,17.94300,17.92300,本行賣出,18.51000,18.24000,18.23900,18.23800,18.22600,18.21100,18.19700,18.18300,18.17000,
THB,本行買入,0.83070,0.94410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02070,0.98410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.61000,36.23000,36.22100,36.20300,36.18100,36.16500,36.14200,36.11700,36.07900,本行賣出,36.95000,36.63000,36.62800,36.62500,36.60700,36.59600,36.58700,36.57700,36.56800,
KRW,本行買入,0.01888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.80800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.33300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.60300,4.67500,4.67480,4.67440,4.67600,4.68000,4.68030,4.68100,4.68090,本行賣出,4.76500,4.72500,4.72600,4.72800,4.72940,4.73110,4.73330,4.73550,4.73760,
